name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
Agency Enterprise Studio,None,None,None,Florianopolis office/ Brazil remote,None,None,None,None,None,None,None,None,2 0 0 0 2 0 0 0 0 0 0 0 0 0
anchorage,None,None,None,United States,None,None,None,None,None,None,None,None,2 0 0 0 2 0 0 0 0 0 0 0 0 0
MissionWired,None,None,None,United States   Flexibility,None,None,None,None,None,None,None,None,2 0 0 0 2 0 0 0 0 0 0 0 0 0
Jeeves,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
MycoWorks,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Rings,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Knowledge,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandepudi,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Trustmi,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Dioxycle,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Uber,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Penneycard,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
MathMaster,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
